3.053265490,5.577629974,doq
1.047487251,4.174211673,qat
2.914366550,1.094751904,doq
1.147796540,2.910878905,qat
2.204322742,4.909647416,doq
2.142131386,0.411765204,doq
0.703788482,1.331205291,qat
0.119665861,1.305732980,qat
0.142224898,2.682281063,qat
1.969835832,4.011807780,doq
2.379740260,2.786668127,doq
3.087642688,3.839783382,doq
0.782037983,1.157941284,qat
0.226293990,5.044044220,qat
0.079610410,1.801033694,qat
0.254077559,1.141047751,qat
2.123570728,2.820970073,doq
1.994688805,5.659964699,doq
2.318754298,5.548610894,doq
0.870365472,5.124464592,qat
2.831354370,0.392051517,doq
2.692761468,4.982858131,doq
0.010149827,5.756680941,qat
0.515642377,2.269379475,qat
0.726248262,5.539959265,qat
2.986466610,5.732461182,doq
2.389561837,0.865628268,doq
2.233479972,4.892599053,doq
2.347467501,3.178610501,doq
1.846894987,5.933842165,doq
1.102907301,2.804929112,qat
1.288739266,1.155503884,qat
2.971649030,4.303217668,doq
1.934696633,0.595573810,doq
2.680658168,1.599448527,doq
0.949383579,3.041577055,qat
3.068832582,0.073160917,doq
0.919095405,1.842205183,qat
2.733589179,1.372194832,doq
1.577055717,0.021261243,doq
2.119754634,0.386047864,doq
2.451231881,0.579966634,doq
1.827909322,4.708844761,doq
2.382373308,3.798121997,doq
1.524845314,0.118370019,qat
2.076532043,1.750457277,doq
2.489680724,1.453012358,doq
2.401411463,5.217993205,doq
1.310089363,2.908433570,qat
2.497198609,6.262029519,doq
1.189257494,0.924561723,qat
0.672754528,5.309760646,qat
0.606667985,2.309474921,qat
0.270914588,1.297628926,qat
0.359035440,5.866333924,qat
3.115568998,0.913626462,doq
2.718075076,6.223601210,doq
1.852639524,5.264743610,doq
2.392789329,5.280396158,doq
2.804289150,3.170641806,doq
0.520602230,0.998035980,qat
2.943092194,2.248346863,doq
0.671048890,2.308196566,qat
2.406120367,2.455285255,doq
2.692108230,2.835005577,doq
1.949523788,2.465695259,doq
0.930734005,1.694792969,qat
1.867834559,4.200393586,doq
0.998391948,2.538644509,qat
2.298018595,5.776411719,doq
2.169588415,3.662320469,doq
0.691349246,2.797254123,qat
0.801292593,4.282411368,qat
0.801841047,1.435659547,qat
2.225277497,4.551829789,doq
0.163529055,0.452558931,qat
2.980697552,5.815035335,doq
0.898051061,2.984649026,qat
1.687462669,4.051328416,doq
1.263139232,0.869873130,qat
2.893444913,4.640095806,doq
0.209555404,1.199045893,qat
2.183709225,5.016346386,doq
2.690864965,1.877223826,doq
0.611179250,5.419355875,qat
3.061582862,2.492467206,doq
1.020167625,4.302142162,qat
1.763765601,3.051192449,doq
2.569133071,2.256410605,doq
2.405688644,5.171946043,doq
2.446315287,4.866555668,doq
2.018565332,5.210800593,doq
1.159984404,5.311759951,qat
0.194017338,5.584971724,qat
0.737470626,0.255409203,qat
2.252539907,5.995132475,doq
2.771164074,1.797876565,doq
2.848528307,1.174915671,doq
1.478451926,1.717746618,qat
0.860168815,5.692146411,qat
3.078833336,4.143429880,doq
0.367463257,0.521437942,qat
0.108388197,4.897835290,qat
2.552863992,6.054890706,doq
2.206995813,5.412767645,doq
0.102626854,2.942965207,qat
1.877259162,0.982572597,doq
2.948409169,4.984603550,doq
2.633002972,0.903247933,doq
1.879082092,4.476567906,doq
0.752645298,5.031602586,qat
0.277041355,0.486048548,qat
2.523520539,1.951693968,doq
0.674183464,0.544948501,qat
2.254593208,0.744605408,doq
0.729522296,4.660369960,qat
0.783641781,5.616475675,qat
0.438671925,0.035440586,qat
1.365508717,0.836241054,qat
0.372839993,5.466478204,qat
3.089959585,0.213190908,doq
1.346264665,4.249050687,qat
1.586632429,3.289477779,doq
2.243640921,2.935886573,doq
2.823475267,4.761225322,doq
0.939416630,0.898405929,qat
2.576722572,2.066701351,doq
2.636668206,5.551602614,doq
2.641932891,3.936775033,doq
2.680501094,3.371418754,doq
2.302506344,1.514083074,doq
1.133484292,3.082132819,qat
3.127613229,5.153666022,doq
1.272000610,0.234942152,qat
1.600798302,5.892425911,doq
2.472319111,2.863995901,doq
2.808522280,5.924034731,doq
0.445430448,0.498273996,qat
0.872466132,1.858059767,qat
1.703709114,3.834090087,doq
0.302367355,5.936518914,qat
2.652888007,1.939174603,doq
0.891865967,3.803289831,qat
2.544768674,3.507928897,doq
2.454596109,5.689068889,doq
2.343740150,2.204613998,doq
1.366165050,1.930598354,qat
1.192780897,3.227989891,qat
1.351108097,5.786568486,qat
0.860891647,2.941770560,qat
2.686920415,2.973182630,doq
2.918852223,5.333938701,doq
0.379472628,2.796307010,qat
2.968981870,0.656744873,doq
0.083579604,4.403156232,qat
0.412866541,4.395711450,qat
2.627512695,2.432135614,doq
2.541363779,0.816939528,doq
1.833729748,0.879993277,doq
0.668692680,4.808991684,qat
0.929856433,5.148349983,qat
0.691127915,4.259266367,qat
2.079956842,4.385460329,doq
0.449311645,0.008708579,qat
1.608060581,1.645531172,doq
2.997880163,6.055211035,doq
2.686134603,5.881235142,doq
1.896862248,5.600206694,doq
0.238669063,1.797185755,qat
1.484747109,2.394839447,qat
0.345429515,4.677361418,qat
3.019315730,4.588650586,doq
1.278444753,5.784548615,qat
0.519950239,6.217858013,qat
2.260767646,6.082632324,doq
0.662730565,1.960958639,qat
1.433025344,3.272848348,qat
2.470637449,4.733924018,doq
1.484942193,1.162580350,qat
0.211865015,4.732684634,qat
0.851817177,1.429323886,qat
1.826118648,3.890625013,doq
0.387631302,4.670578196,qat
0.416742344,4.800528346,qat
1.738832213,3.316368148,doq
2.086692839,6.062131406,doq
2.399251486,0.866247491,doq
0.527303063,2.032429384,qat
1.226510958,0.167174652,qat
3.033328800,0.018511839,doq
2.777749956,5.578151443,doq
2.075602627,6.118661358,doq
2.611962616,1.922902333,doq
2.566476718,4.029841593,doq
0.205941945,0.172297164,qat
3.084281640,4.223879192,doq
2.830279706,2.387028771,doq
0.974775658,1.071084718,qat
0.282358793,0.313436561,qat
0.648411310,0.480514170,qat
2.818576544,3.173501789,doq
0.487341310,5.130180617,qat
2.749804031,0.057155129,doq
0.810295230,2.482173665,qat
0.365929250,3.970102828,qat
0.066098482,4.644274275,qat
1.675093468,6.053581170,doq
0.869296585,0.390580604,qat
0.301239462,1.357325987,qat
3.009014398,0.193088993,doq
0.568994401,3.499356279,qat
0.470790907,4.282436159,qat
1.312590563,2.028513465,qat
0.358858493,4.149463276,qat
2.060768808,3.729477677,doq
0.151785429,3.143041445,qat
0.766816791,0.273472628,qat
1.705570920,2.074257452,doq
0.364113209,1.002168894,qat
2.426325557,0.885036303,doq
3.057723601,1.108878907,doq
0.583725687,5.027298283,qat
0.887184373,5.682373790,qat
2.651623329,0.988548513,doq
0.900330122,3.968562983,qat
2.461537836,0.746184305,doq
0.505406346,3.336286361,qat
1.415516114,2.139371151,qat
0.390657450,3.577780316,qat
2.121143302,3.380719904,doq
0.628364833,2.523912164,qat
2.418338801,0.296236531,doq
0.673319860,0.098304710,qat
0.747451206,3.445276162,qat
1.840637601,5.727812030,doq
0.358810139,3.473832006,qat
1.716517653,0.745706215,doq
1.239269599,0.712703226,qat
1.117964207,2.108546678,qat
1.854673445,0.556534998,doq
1.828270918,1.551511209,doq
2.907942538,4.733369842,doq
1.835402077,5.589087117,doq
2.990320049,1.840317029,doq
2.239727052,3.986663012,doq
1.485291138,0.468478709,qat
0.250260664,2.147259938,qat
1.104109445,3.371231421,qat
2.354295455,2.821134845,doq
0.778840749,2.027571177,qat
2.421529447,5.182445190,doq
2.938418518,2.765049454,doq
1.455151919,3.169179069,qat
2.488570879,5.169737178,doq
1.524170441,5.250479590,qat
0.298945503,3.446290028,qat
0.530968097,2.774815813,qat
3.033606554,2.857144235,doq
0.427732786,1.499157043,qat
0.350948061,1.880480875,qat
1.673034212,0.113114929,doq
1.282348665,4.345204323,qat
1.431008645,1.304013980,qat
0.717587072,1.845552413,qat
1.821966434,1.057620928,doq
0.699616265,2.332113924,qat
0.606221731,3.659462584,qat
2.784887707,5.039326427,doq
2.970906964,4.289206039,doq
1.438541488,1.926743704,qat
1.445584288,4.239898898,qat
1.531933499,2.461767592,qat
0.294969118,1.812222129,qat
1.813762860,3.463968118,doq
1.828189386,1.382479465,doq
2.260503559,2.171964900,doq
2.418785885,4.304475564,doq
0.132749647,5.104469336,qat
0.818993742,1.540866856,qat
1.276398490,1.804707834,qat
2.409804927,0.523352074,doq
2.171934038,0.460242808,doq
0.620988487,1.723333861,qat
2.444020138,4.260632413,doq
1.735016027,5.844787398,doq
1.798319352,5.126553498,doq
2.238929279,4.875521940,doq
0.260229668,4.429458740,qat
0.798530145,3.488128161,qat
2.023167109,0.113998066,doq
1.654872079,3.991630275,doq
2.525492844,3.420328087,doq
1.574432646,5.801767925,doq
2.414113453,3.088743897,doq
2.961827091,5.145781074,doq
0.151101274,4.232121775,qat
3.002332769,1.762186256,doq
0.694501178,0.204848797,qat
2.736973791,5.373019326,doq
2.198721207,2.335670242,doq
2.226669554,3.935664831,doq
2.478349616,1.286566296,doq
0.581415476,5.587395900,qat
2.900656464,3.885493801,doq
2.145268768,1.183681998,doq
0.722253871,4.815760610,qat
2.473039637,1.411773927,doq
1.682415801,0.603283816,doq
2.685916257,5.792849616,doq
0.807364499,3.344003218,qat
1.148636648,2.648444584,qat
2.080008847,5.394781185,doq
2.906991351,1.794618344,doq
2.938216393,5.974251390,doq
1.510042319,6.068978581,qat
0.080901608,4.430139748,qat
0.865181149,1.652845834,qat
3.133396568,2.232617798,doq
0.300268176,4.387307349,qat
2.933652040,5.287824421,doq
0.495192290,2.103862615,qat
1.374884087,0.634524798,qat
2.288289083,3.500726747,doq
1.876238110,5.895676874,doq
2.002624855,2.166897995,doq
1.910381538,2.525475451,doq
0.388752886,1.452691429,qat
0.144108917,0.942581555,qat
3.119469588,4.163375252,doq
0.581974606,5.690014836,qat
2.991878504,5.975447252,doq
1.970522518,2.835211563,doq
1.340831033,4.559355034,qat
0.143738606,5.427895884,qat
0.176127569,1.442994908,qat
1.866424193,1.270553959,doq
2.648742956,0.054784493,doq
2.009370326,1.437583362,doq
2.820619782,5.606728820,doq
0.482687417,2.858726354,qat
0.517904473,0.578818200,qat
0.495646074,1.515469794,qat
2.833378876,6.237960531,doq
1.154220471,1.616834667,qat
1.461068478,5.931533090,qat
0.377368975,1.732436811,qat
0.543715065,3.962996484,qat
0.241486320,5.114605296,qat
0.113413077,4.577260775,qat
0.947433281,4.101419337,qat
0.084670688,1.005196157,qat
1.087760141,5.415759607,qat
1.675298898,4.423640853,doq
0.886282474,4.751675503,qat
0.301068960,5.534837156,qat
3.016957578,2.549115773,doq
2.198448581,1.470481625,doq
1.502403258,2.854066092,qat
2.089092224,5.593158573,doq
1.400449058,6.153436968,qat
0.500079983,3.628709059,qat
0.121899809,4.565251605,qat
0.933671710,3.850203787,qat
1.345932913,0.612644333,qat
1.054365577,2.567471444,qat
0.788503314,1.840622231,qat
0.462243073,1.766487675,qat
2.462137018,3.905566740,doq
3.002208896,3.850022537,doq
0.234281397,5.823368065,qat
3.075300219,1.355495779,doq
0.165986227,2.946753257,qat
0.747226918,2.139412063,qat
0.665846364,1.940838376,qat
1.517529965,2.032378375,qat
2.710065205,5.459967202,doq
1.557855129,4.048416623,qat
2.375197993,0.339983131,doq
1.031146723,4.798888323,qat
0.046433915,2.182496041,qat
2.151388638,2.955696450,doq
0.143317556,0.316696140,qat
1.967166611,3.957146638,doq
2.479207121,4.095367880,doq
1.410659785,5.710533986,qat
0.783132152,5.286740410,qat
0.617310593,3.952133519,qat
1.785698102,4.798573929,doq
1.513627425,4.653541358,qat
2.888639511,1.818865068,doq
2.517008604,5.048913052,doq
2.170959712,3.514791888,doq
2.961918618,3.106975539,doq
0.646138913,5.079209697,qat
1.271072122,5.937226064,qat
2.481334890,4.694705707,doq
2.609802906,1.179084201,doq
0.966498750,3.070684851,qat
1.002743985,0.048214793,qat
0.182698577,5.807665025,qat
2.242253272,0.878156298,doq
1.515277430,3.948677600,qat
1.274553269,3.937154376,qat
2.287196984,4.988467304,doq
0.957862802,0.924953342,qat
2.243976715,5.823966137,doq
1.982378475,5.677555535,doq
2.847500617,6.100421190,doq
0.269514152,0.435738566,qat
0.240938986,2.156113052,qat
0.796725779,5.599283521,qat
1.765046372,1.067277824,doq
0.539371010,1.668454694,qat
2.731692633,0.995972351,doq
2.236044257,2.774419746,doq
2.298143069,2.339087179,doq
0.982139935,4.598005071,qat
2.310262450,0.761724048,doq
3.119682694,2.476217444,doq
2.963219065,3.747635146,doq
3.104008111,0.788001640,doq
1.132363391,3.206747339,qat
0.330979594,3.208971068,qat
0.301461007,6.120429389,qat
3.071366910,2.909719372,doq
1.397637795,3.055540417,qat
1.114171824,2.092695237,qat
2.371795032,3.651273808,doq
1.070691988,5.027040760,qat
0.745131683,1.068816131,qat
2.949569464,0.890389430,doq
2.120891282,6.246769912,doq
0.548935362,4.832066324,qat
1.008941385,3.999026452,qat
0.583742005,2.384821706,qat
0.301259416,3.827611637,qat
0.031676650,1.414913419,qat
2.019974572,2.633115604,doq
2.418178183,3.222861935,doq
2.982112600,5.385371114,doq
1.822427575,3.160963068,doq
1.575952756,4.526343593,doq
0.560098471,5.199186174,qat
1.238960804,2.578184343,qat
1.301763591,4.128055640,qat
0.355741994,0.696501610,qat
1.376460300,2.073855557,qat
2.188216303,3.244760809,doq
0.988400394,4.264651629,qat
2.184806504,2.369524061,doq
1.851555040,0.335864691,doq
1.986010795,3.647827234,doq
1.724211517,5.113601917,doq
3.059274708,3.411798789,doq
0.458538512,2.336651635,qat
2.072369496,5.377404643,doq
0.215196980,5.430555411,qat
2.984396535,1.647877607,doq
0.610960791,0.612294019,qat
0.964398600,0.280327268,qat
1.778684959,1.122921472,doq
2.300624775,6.118877052,doq
2.222260520,0.131938616,doq
2.476048618,3.177271563,doq
2.781014941,6.179927059,doq
0.992557984,5.651119901,qat
1.108669282,3.245701387,qat
0.016791451,3.686632794,qat
0.620654698,4.238383535,qat
2.284903526,4.838545663,doq
2.444319702,2.375737092,doq
0.099049349,3.109847917,qat
2.044026500,5.681303671,doq
1.634630248,3.815354947,doq
0.200465152,5.027320322,qat
1.902151899,1.680479724,doq
0.883975831,0.312251638,qat
0.499938629,5.911309100,qat
0.787745255,1.182776991,qat
2.675425998,3.242870319,doq
0.374600701,5.504759681,qat
1.089794642,4.402290505,qat
0.934162220,3.618857825,qat
0.683602773,0.441366179,qat
1.534460164,3.208569635,qat
1.201449988,3.588395705,qat
2.210148182,2.289399593,doq
0.677478137,5.970591051,qat
3.081824918,3.112552270,doq
1.615323670,0.104295501,doq
1.443344932,4.320011086,qat
2.204983969,4.077186570,doq
2.855275477,4.912668712,doq
2.590097287,4.217410641,doq
1.563307501,5.971043063,qat
2.438416693,1.238353298,doq
0.667838236,0.496907824,qat
3.089910746,5.184398234,doq
1.200001028,0.511103064,qat
0.365768791,0.034830842,qat
1.029900640,5.572153575,qat
1.310969004,5.669317460,qat
0.272467522,5.569303433,qat
1.705404816,3.808466388,doq
2.525027194,4.193057382,doq
2.931475783,2.350210352,doq
0.574406422,3.576966154,qat
1.082539427,4.180721113,qat
0.555638708,5.387356694,qat
1.145844720,2.720895339,qat
2.081473449,0.914094413,doq
2.085927763,3.338529977,doq
1.336638316,3.326659745,qat
2.563893825,1.608419664,doq
0.464425252,2.887187008,qat
1.626419173,5.688056094,doq
0.103637024,5.019157341,qat
2.144894699,3.587073129,doq
2.135758638,2.030701898,doq
1.548910281,3.807008477,qat
2.601973464,0.338270120,doq
2.957025617,4.477632678,doq
2.151849352,2.666430416,doq
0.286958815,3.522778505,qat
3.013449690,2.664928727,doq
0.861512032,5.196162477,qat
1.414944102,4.743002630,qat
1.272713253,2.612663358,qat
1.282087554,2.578218463,qat
1.119540261,1.562661691,qat
0.939873439,5.502671457,qat
1.587223358,2.188475548,doq
1.854833108,4.993385906,doq
1.458535557,1.082885642,qat
0.848313731,2.041145793,qat
2.605732769,5.515835099,doq
0.373584191,1.554133540,qat
2.681971674,2.667335363,doq
2.368388012,5.090805880,doq
1.551229202,3.598706314,qat
0.769797153,3.076157575,qat
1.901205219,0.845252142,doq
3.073891536,5.638219781,doq
0.755072855,3.682968143,qat
0.578894300,1.404323331,qat
2.106367348,2.890775183,doq
0.611990644,3.878805569,qat
0.523172148,1.067822109,qat
1.545053710,6.244937647,qat
2.557628259,4.601526780,doq
1.708173578,5.013633363,doq
2.801428230,2.580828182,doq
2.545468440,0.155889311,doq
0.601335309,5.765447112,qat
2.801029225,1.468439495,doq
1.481424112,5.467670213,qat
1.757658944,5.863636734,doq
1.425509877,4.128978080,qat
3.106605905,3.078790245,doq
0.512038674,2.306117364,qat
0.714711783,5.716502999,qat
1.515110246,3.217095594,qat
1.856417832,4.431324639,doq
2.204943423,5.922366193,doq
2.951522112,1.653437393,doq
0.352387127,4.508264208,qat
2.039600582,1.564928321,doq
0.763126593,4.188216242,qat
2.982790666,0.895782124,doq
1.403911382,0.527970612,qat
0.715095592,5.399223116,qat
0.897119483,6.220515950,qat
0.193779413,2.171485722,qat
1.897763963,6.143946609,doq
1.721412491,4.747750840,doq
2.793922086,3.859975383,doq
0.783170462,2.677595934,qat
1.682210177,2.259015070,doq
2.253975943,0.634969093,doq
2.683821679,2.910129643,doq
3.001013666,5.698522611,doq
1.011546589,6.107487064,qat
1.481363904,1.995603279,qat
0.781746279,1.524805564,qat
1.683791931,5.638412937,doq
0.865232310,2.599293148,qat
0.032506340,5.618320532,qat
3.050133794,2.148891843,doq
3.048225774,4.131802075,doq
1.221432193,4.575913555,qat
1.020458631,5.830799472,qat
0.457703850,2.131324995,qat
2.061356221,2.394562726,doq
1.937192084,4.649005348,doq
2.155992644,4.634183891,doq
1.508358197,0.010217381,qat
1.089261605,3.127381943,qat
1.302149441,6.092843173,qat
2.264100734,4.755061128,doq
2.062969942,2.565519587,doq
0.584237812,6.163680679,qat
2.022355193,4.158291588,doq
1.507688208,0.573171741,qat
2.047397301,5.811022599,doq
2.292140841,0.658694122,doq
0.371994699,3.684852870,qat
1.639949809,5.721905469,doq
0.430999357,4.984450346,qat
2.183376842,2.498229300,doq
1.610422374,2.591945482,doq
1.803936484,2.143292769,doq
2.688911316,5.701920292,doq
1.522387961,4.283347076,qat
2.058241507,0.262279558,doq
2.460541445,1.723655362,doq
0.930096332,3.854578150,qat
1.456853606,0.919954516,qat
1.363882032,1.147668778,qat
0.629696636,2.265251898,qat
2.633394791,4.231846589,doq
0.582352145,4.351756724,qat
0.996437642,5.970027031,qat
0.105738407,2.069183288,qat
0.494135404,0.918994623,qat
2.909771385,4.724916404,doq
1.914435499,4.866004799,doq
0.954205764,2.187479672,qat
0.192868990,5.898221538,qat
1.223488984,0.678465226,qat
1.317395079,0.143673962,qat
0.047503862,3.763023537,qat
2.002222413,2.382936108,doq
0.497323320,3.833438344,qat
2.054790543,4.216710940,doq
3.044672391,0.112490012,doq
2.117332835,5.663874731,doq
2.723592960,5.641927022,doq
2.352518424,4.765375010,doq
2.433805535,4.973248597,doq
2.403789993,5.508410156,doq
2.646254554,1.401306238,doq
0.235996672,1.622505526,qat
1.870649441,2.024563725,doq
1.492109641,2.254380976,qat
1.912334546,2.229958770,doq
0.995775608,5.658541136,qat
0.540005657,2.900354732,qat
1.012339047,3.840067507,qat
0.888640066,5.193605527,qat
3.125610019,0.602575325,doq
2.810455667,5.655100503,doq
3.114280318,1.993832069,doq
2.860124103,3.423339647,doq
0.247313214,4.713681317,qat
3.132176100,6.124949125,doq
1.874144383,1.871325114,doq
0.409931722,2.197109736,qat
0.355013017,3.504199029,qat
2.195484526,0.052359746,doq
1.611104521,1.181241217,doq
3.083665161,4.210203007,doq
1.373847438,5.456688875,qat
2.876960356,1.901148857,doq
0.281268858,5.458433190,qat
3.004324500,1.621637082,doq
0.313508275,0.174841937,qat
1.469004545,2.941801417,qat
2.135501879,1.944170328,doq
2.654655482,5.860783092,doq
3.071998027,4.550442339,doq
0.986443549,0.907857707,qat
0.038766448,1.813239344,qat
1.942597950,1.209329001,doq
1.802173599,2.964304364,doq
0.619345569,2.854619044,qat
0.335214892,4.952638697,qat
2.824080925,3.103244608,doq
0.754953856,2.761299566,qat
0.720235356,6.180736082,qat
1.127646266,3.569218515,qat
1.908752940,3.190915390,doq
0.935046172,4.028203971,qat
0.331853424,0.384356704,qat
0.183784638,3.160868620,qat
0.597073379,5.025018488,qat
1.160443309,5.496284606,qat
1.351620115,6.200999968,qat
1.356942447,4.107374668,qat
2.052037753,1.187272678,doq
0.662024662,0.960029432,qat
3.100577828,4.719458041,doq
0.476397361,5.411154699,qat
2.380164185,2.514043447,doq
0.744255172,5.852430491,qat
2.449865885,0.360717603,doq
3.054254588,5.551004495,doq
0.077665455,1.692011077,qat
0.127018456,1.707630336,qat
1.810925513,3.358974712,doq
0.776385850,0.690853980,qat
2.002217306,0.712044705,doq
2.014493233,2.170930851,doq
2.143650917,6.032266430,doq
3.090520835,4.587646501,doq
0.458153416,2.434145836,qat
0.691145704,2.799035888,qat
2.814538947,0.157120183,doq
1.942339772,1.646657300,doq
0.374091986,5.944481465,qat
0.908320946,2.488951714,qat
1.646056272,0.120265723,doq
2.977749221,3.971853008,doq
2.250872261,3.411107070,doq
1.240219225,6.171957118,qat
1.489067637,6.186552153,qat
2.154600528,4.072333488,doq
0.668109604,0.475163660,qat
0.770432849,6.046340453,qat
2.160155529,1.843167846,doq
1.386738634,4.404287694,qat
2.545089810,3.822902010,doq
1.872156803,0.326064616,doq
2.657593550,5.521038365,doq
1.181571886,0.613434559,qat
1.697797095,1.839698649,doq
2.126518813,1.784920670,doq
0.325983439,5.354493501,qat
2.327500701,5.953941577,doq
3.013813931,3.724048049,doq
0.347128922,5.895541202,qat
1.389308030,4.570574311,qat
2.716497224,5.301772391,doq
1.493710992,2.754942205,qat
0.486026923,2.283214998,qat
0.583501186,1.987368239,qat
2.072757035,3.383714549,doq
2.252880747,2.243883220,doq
2.765263610,5.364294730,doq
2.482289175,6.099166771,doq
0.703121459,5.299380171,qat
1.103104529,4.973929680,qat
0.649715452,0.642255737,qat
0.518725593,1.726553193,qat
1.342923024,0.730108277,qat
0.826024549,5.822371733,qat
1.184934016,1.871242490,qat
0.866165464,1.040468683,qat
0.686198384,2.015542787,qat
2.846517394,6.096232434,doq
0.107978653,1.186123960,qat
1.534726643,1.002691475,qat
2.529757208,3.349060188,doq
0.976899017,4.708971214,qat
0.242343710,2.378362702,qat
1.810680645,3.784734639,doq
2.803763659,2.692761432,doq
0.873955589,3.803399108,qat
1.463165598,0.386493235,qat
2.326121631,2.633701754,doq
2.398584583,4.179114922,doq
1.468803597,4.735397335,qat
1.744933970,6.253787226,doq
3.134142744,0.315555006,doq
3.065573666,0.056778788,doq
1.052114539,5.882821717,qat
2.026560664,6.165429723,doq
1.641707424,5.523428799,doq
2.080701037,2.273120299,doq
0.987153093,4.327492893,qat
0.490618846,3.662186422,qat
2.839549176,5.570895125,doq
2.569280855,2.598671771,doq
1.957678299,2.124142229,doq
1.191891008,0.778531497,qat
0.705726909,0.199838396,qat
3.128456051,0.303697053,doq
3.032863212,0.190347146,doq
2.394456448,5.706273454,doq
0.542805601,5.759107419,qat
1.090433377,4.754448031,qat
1.028468517,5.696833991,qat
1.379950999,3.471954999,qat
2.304261107,1.808469187,doq
0.212560723,3.429193436,qat
1.004671329,4.542358793,qat
3.008286939,6.024257650,doq
2.302867929,5.403367847,doq
0.995156207,3.784001926,qat
0.277440401,6.109648463,qat
2.812099129,1.169674234,doq
1.755583241,6.248237111,doq
2.039358446,3.399172715,doq
1.125476394,2.929794650,qat
